ID_импорт;ID_экспорт;Номер вагона;Страна отправления_импорт;Страна назначения_экспорт;Станция отправления_импорт;Станция назначения_импорт;Станция отправления_экспорт;Станция назначения_экспорт;Дата прибытия_импорт;Дата отправления_экспорт;ves_import;ves_export;Наименование груза;БИН_импорт;БИН_экспорт;Станция_прибытия_импорт;Станция_отправления_экспорт;naimenovanie_plat;комент КТЖ;strana_otpr;strana_nazn;
2106711;2112211;92731793;КИТАЙ            ;РОССИЯ           ;АЛТЫНКОЛЬ (Э    ;АЛТЫНКОЛЬ       ;АЛТЫНКОЛЬ       ;ЛОКОТЬ КЗ-Р     ;2025-03-19;2025-03-19 21:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,9084E+11;9,9084E+11;707608;707608;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
2106714;2112205;99226391;КИТАЙ            ;РОССИЯ           ;АЛТЫНКОЛЬ (Э    ;АЛТЫНКОЛЬ       ;АЛТЫНКОЛЬ       ;ЛОКОТЬ КЗ-Р     ;2025-03-19;2025-03-19 21:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,9084E+11;9,9084E+11;707608;707608;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
2106716;2112234;99220105;КИТАЙ            ;РОССИЯ           ;АЛТЫНКОЛЬ (Э    ;АЛТЫНКОЛЬ       ;АЛТЫНКОЛЬ       ;ЛОКОТЬ КЗ-Р     ;2025-03-19;2025-03-19 21:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,9084E+11;9,9084E+11;707608;707608;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
2106723;2112213;98314172;КИТАЙ            ;РОССИЯ           ;АЛТЫНКОЛЬ (Э    ;АЛТЫНКОЛЬ       ;АЛТЫНКОЛЬ       ;ЛОКОТЬ КЗ-Р     ;2025-03-19;2025-03-19 21:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,9084E+11;9,9084E+11;707608;707608;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
2106727;2112210;91960138;КИТАЙ            ;РОССИЯ           ;АЛТЫНКОЛЬ (Э    ;АЛТЫНКОЛЬ       ;АЛТЫНКОЛЬ       ;ЛОКОТЬ КЗ-Р     ;2025-03-19;2025-03-19 21:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,9084E+11;9,9084E+11;707608;707608;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
2804190;2874271;58532250;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;ЯНКО            ;ЯНКО            ;ПЕТРОПАВ.КЗХ    ;2025-04-24;2025-04-24 19:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,90E+11;9,90E+11;686609;686609;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
3406235;3618918;95579868;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-05-13;2025-05-22 19:37:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО ULEX (УЛЭКС);за парожни вагоны взыскивается на месте ;31;643;
3406239;3618896;95275533;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-05-13;2025-05-22 19:32:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО ULEX (УЛЭКС);за парожни вагоны взыскивается на месте ;31;643;
3595644;4143312;98200215;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;ТОБОЛ           ;ТОБОЛ           ;ПЕТРОПАВ.КЗХ    ;2025-05-28;2025-05-28 15:13:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;683102;683102;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;31;643;
1210675;1239526;95051009;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-05;2025-02-05 12:20:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
1280415;1943049;98688625;КИТАЙ            ;РОССИЯ           ;ДОСТЫК ЭКС      ;ДОСТЫК          ;ДОСТЫК          ;ЛОКОТЬ КЗ-Р     ;2025-02-10;2025-03-01 00:58:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,1034E+11;2,1034E+11;708403;708403;"ТОО ""PTC Cargo""";за парожни вагоны взыскивается на месте ;156;643;
2830759;2874081;95573119;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;ЯНКО            ;ЯНКО            ;ПЕТРОПАВ.КЗХ    ;2025-04-24;2025-04-24 19:40:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,90E+11;9,90E+11;686609;686609;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
3453800;3526938;95421459;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-05-12;2025-05-12 10:39:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
3604517;4150230;99456048;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;ТОБОЛ           ;ТОБОЛ           ;ПЕТРОПАВ.КЗХ    ;2025-05-29;2025-05-29 23:12:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;683102;683102;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;31;643;
318786;378120;60967288;УЗБЕКИСТАН       ;РОССИЯ           ;УРГЕНЧ          ;КАРАБАТАНО      ;КАРАБАТАНО      ;ТАМЕРЛАН        ;2025-01-13;2025-01-14 00:11:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;21040001271;21040001271;661207;661207;ТОО ИСТКОМТРАНС;за парожни вагоны взыскивается на месте ;860;643;
352934;1302590;SMGU8819567;КИТАЙ            ;РОССИЯ           ;АЛТЫНКОЛЬ (Э    ;ЖЕТЫГЕН         ;ЖЕТЫГЕН         ;ДИНЫ НУРПЕИС    ;2025-01-13;2025-02-12 00:00:00;9608;9607;ЛАМПЫ_ПАЯЛЬНЫЕ;2,1124E+11;2,1124E+11;700505;700505;ТОО ИСТКОМТРАНС;Контейнеры не показывают АСУ ДКР , нужно информацию получать только по запросу ;156;643;
515745;1258695;95897112;УЗБЕКИСТАН       ;РОССИЯ           ;РАХИМОВА        ;СУЛЫ            ;СУЛЫ            ;КУРКАМЫС (ЭК    ;2025-01-26;2025-02-07 11:06:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,8114E+11;1,8114E+11;686100;686100;ТОО СОДРУЖЕСТВО КАЗАХСТАН;за парожни вагоны взыскивается на месте ;860;643;
1378169;2164769;63235675;КИТАЙ            ;РОССИЯ           ;ДОСТЫК ЭКС      ;ПАВЛОД.ПОРТ     ;ПАВЛОД.ПОРТ     ;КУРКАМЫС (ЭК    ;2025-02-25;2025-03-27 14:21:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,1094E+11;1,1094E+11;696403;696403;"ТОО ""RailTransService""";за парожни вагоны взыскивается на месте ;156;643;
2050208;2159108;74876616;КЫРГЫЗСТАН       ;УЗБЕКИСТАН       ;ТУРКСИБ ЭКС     ;КАЗЫКУРТ        ;КАЗЫКУРТ        ;САРЫАГАШ ЭК     ;2025-03-16;2025-03-26 13:40:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,9024E+11;1,9024E+11;698704;698704;"ТОО ""PTC Operator""";за парожни вагоны взыскивается на месте ;417;860;
2151207;2177595;95767133;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-03-30;2025-03-30 17:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3084E+11;1,3084E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
2732837;2817140;58534397;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-04-17;2025-04-17 16:40:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
2821880;2874041;58547399;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;ЯНКО            ;ЯНКО            ;ПЕТРОПАВ.КЗХ    ;2025-04-24;2025-04-24 19:33:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,90E+11;9,90E+11;686609;686609;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
2830766;2874088;53239109;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;ЯНКО            ;ЯНКО            ;ПЕТРОПАВ.КЗХ    ;2025-04-24;2025-04-24 19:40:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;9,90E+11;9,90E+11;686609;686609;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
3586937;4143314;99445918;АЗЕРБАЙДЖАН      ;РОССИЯ           ;ДИНЫ НУРПЕИС    ;ТОБОЛ           ;ТОБОЛ           ;ПЕТРОПАВ.КЗХ    ;2025-05-28;2025-05-28 15:13:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;683102;683102;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;31;643;
3624521;3658741;58503459;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-05-28;2025-05-28 15:34:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,31E+11;1,31E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
4228988;4298586;91108837;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-06-11;2025-06-15 00:15:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АТК КЕРУЕН;за парожни вагоны взыскивается на месте ;762;643;
4287506;4376420;91112730;УЗБЕКИСТАН       ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-06-18;2025-06-23 23:48:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АТК КЕРУЕН;за парожни вагоны взыскивается на месте ;860;643;
121320;427924;TBJU7471420;РОССИЯ           ;КИТАЙ            ;КЫШТЫМ          ;БАЛХАШ 1        ;БАЛХАШ 1        ;ДОСТЫК ЭКС      ;2025-01-03;2025-01-16 00:00:00;26380;26086;МЕДЬ;1,1044E+11;1,1044E+11;677506;677506;АО  КЕДЕНТРАНССЕРВИС;Контейнеры не показывают АСУ ДКР , нужно информацию получать только по запросу. Если казахмыс завозит они ее обогощают (обогощают делают какие то процессы и везут дальше );643;156;
132617;280839;99456840;УЗБЕКИСТАН       ;РОССИЯ           ;АХАНГАРАН       ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;БУЛАЕВО 1       ;2025-01-09;2025-01-09 23:01:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3084E+11;1,3084E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;860;643;
217981;385842;95608931;УЗБЕКИСТАН       ;РОССИЯ           ;ЯНГИЮЛЬ         ;ПАВЛОДАР        ;ПАВЛОДАР        ;МАМЛЮТКА        ;2025-01-10;2025-01-14 10:32:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;91041015286;91041015286;696102;696102;"ТОО ""Хоппер Экспресс""";за парожни вагоны взыскивается на месте ;860;643;
262884;1196376;95278420;УЗБЕКИСТАН       ;РОССИЯ           ;ГАЛАБА ЭКСП.    ;ЖАНА-ЕСИЛЬ      ;ЖАНА-ЕСИЛЬ      ;КУРКАМЫС (ЭК    ;2025-01-15;2025-01-31 16:22:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,5094E+11;1,5094E+11;685707;685707;ТОО ТЕМИРТАУ ТРЕЙД;за парожни вагоны взыскивается на месте ;860;643;
528847;1190929;95060604;ТАДЖИКИСТАН      ;РОССИЯ           ;ЛЕНИНАБАД       ;САРЫКОЛЬ        ;САРЫКОЛЬ        ;ПЕТРОПАВ.КЗХ    ;2025-01-28;2025-01-31 00:41:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2124E+11;2,2124E+11;685409;685409;"ТОО ""Grain Trade Logistics""";за парожни вагоны взыскивается на месте ;762;643;
542712;1195900;99407223;УЗБЕКИСТАН       ;РОССИЯ           ;СЕРГЕЛИ         ;ЖАНА-ЕСИЛЬ      ;ЖАНА-ЕСИЛЬ      ;ПЕТРОПАВ.КЗХ    ;2025-01-29;2025-01-31 15:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,5094E+11;1,5094E+11;685707;685707;ТОО ТЕМИРТАУ ТРЕЙД;за парожни вагоны взыскивается на месте ;860;643;
542717;1195903;98215437;УЗБЕКИСТАН       ;РОССИЯ           ;СЕРГЕЛИ         ;ЖАНА-ЕСИЛЬ      ;ЖАНА-ЕСИЛЬ      ;ПЕТРОПАВ.КЗХ    ;2025-01-29;2025-01-31 15:46:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,5094E+11;1,5094E+11;685707;685707;ТОО ТЕМИРТАУ ТРЕЙД;за парожни вагоны взыскивается на месте ;860;643;
1921024;2061751;96302195;РОССИЯ           ;ГРУЗИЯ           ;ИЛЕЦК 1 КЗХ     ;БУРУНДАЙ        ;БУРУНДАЙ        ;ДИНЫ НУРПЕИС    ;2025-03-13;2025-03-13 22:47:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,8074E+11;1,8074E+11;703908;703908;"ТОО ""IMD Company""";за парожни вагоны взыскивается на месте ;643;268;
2046356;2154546;95738175;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-03-15;2025-03-25 18:04:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО АТК КЕРУЕН;за парожни вагоны взыскивается на месте ;762;643;
3407721;3457925;95059309;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-05-04;2025-05-04 08:56:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,20E+11;2,20E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
4237175;3619005;95583720;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КУРОРТ-БОР.     ;КУРОРТ-БОР.     ;ПЕТРОПАВ.КЗХ    ;2025-06-12;2025-05-22 19:40:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;10740001738;10740001738;693000;693000;ТОО ULEX (УЛЭКС);за парожни вагоны взыскивается на месте ;762;643;
1161552;1213077;59175091;ТУРКМЕНИСТАН     ;РОССИЯ           ;БОЛАШАК(ЭКСП    ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-02;2025-02-02 11:39:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;795;643;
1166252;1220815;59174920;ТУРКМЕНИСТАН     ;РОССИЯ           ;БОЛАШАК(ЭКСП    ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-03;2025-02-03 11:10:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;795;643;
1177535;1206611;58593369;ТУРКМЕНИСТАН     ;РОССИЯ           ;БОЛАШАК(ЭКСП    ;КАНДЫАГАШ       ;КАНДЫАГАШ       ;ПЕТРОПАВ.КЗХ    ;2025-02-01;2025-02-01 16:05:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,9054E+11;1,9054E+11;660007;660007;"ТОО ""Сам?ау Логистика""";за парожни вагоны взыскивается на месте ;795;643;
1254320;1296131;95461752;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-11;2025-02-11 12:37:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,3084E+11;1,3084E+11;687008;687008;"АО ""Асты? транс""";за парожни вагоны взыскивается на месте ;762;643;
1388833;1213077;59175091;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-24;2025-02-02 11:39:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
1388839;1220815;59174920;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-02-24;2025-02-03 11:10:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
1406836;1942667;99239709;КИТАЙ            ;РОССИЯ           ;ДОСТЫК ЭКС      ;ДОСТЫК          ;ДОСТЫК          ;ЛОКОТЬ КЗ-Р     ;2025-02-23;2025-03-01 00:13:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,4044E+11;1,4044E+11;708403;708403;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
1406840;1942674;99239949;КИТАЙ            ;РОССИЯ           ;ДОСТЫК ЭКС      ;ДОСТЫК          ;ДОСТЫК          ;ЛОКОТЬ КЗ-Р     ;2025-02-23;2025-03-01 00:13:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;1,4044E+11;1,4044E+11;708403;708403;"ТОО ""Ge Logistics Group""";за парожни вагоны взыскивается на месте ;156;643;
1921400;1239526;95051009;ТАДЖИКИСТАН      ;РОССИЯ           ;САРЫАГАШ ЭК     ;КОКШЕТАУ 1      ;КОКШЕТАУ 1      ;ПЕТРОПАВ.КЗХ    ;2025-03-02;2025-02-05 12:20:00;0;0;ВАГОНЫ_Ж/Д_ВСЯКИЕ;2,2044E+11;2,2044E+11;687008;687008;"ТОО ""Global Service Logistics""";за парожни вагоны взыскивается на месте ;762;643;
